x,y,angle,velocity,spin,velocity_action,spin_action
470.7,0,0,2.557436228,0.3226016164,2.566787004,0.168313995
470.8,0,0,2.566787004,0.168313995,2.557436228,0
470.9,0,0,2.557436228,0,2.566787004,0
471,0,0,2.566787004,0,2.557436228,0
471.1,0,0,2.557436228,0,2.491980791,0
471.2,0,0,2.491980791,0,2.482630014,0
471.3,0,0,2.482630014,0,2.365745544,0
471.4,0,0,2.365745544,0,2.225483894,0
471.5,0,0,2.225483894,0,2.117950201,0
471.6,0,0,2.117950201,0,2.061845541,0
471.7,0,0,2.061845541,0,2.010416031,0
471.8,0,0,2.010416031,0,1.879505277,0
471.9,0,0,1.879505277,0,1.762620568,0
472,0,0,1.762620568,0,1.729893088,0
472.1,0,0,1.729893088,0,1.664437652,0
472.2,0,0,1.664437652,0,1.650411487,0
472.3,0,0,1.650411487,0,1.383914351,0
472.4,0,0,1.383914351,0,1.309108257,0
472.5,0,0,1.309108257,0,0.8789727092,0
472.6,0,0,0.8789727092,0,0.7574126124,0
472.7,0,0,0.7574126124,0,0.5002664328,0
472.8,0,0,0.5002664328,0,0.4581879079,0
472.9,0,0,0.4581879079,0,0.2524707913,0
473,0,0,0.2524707913,0,0.1355862767,0
473.1,0,0,0.1355862767,0,0,0
473.2,0,0,0,0,0,-0.05142907426
473.3,0,0,0,-0.05142907426,0,-0.2103922963
473.4,0,0,0,-0.2103922963,0,-0.2664969563
473.5,0,0,0,-0.2664969563,0,-0.6592296362
473.6,0,0,0,-0.6592296362,0,-0.8649463058
473.7,0,0,0,-0.8649463058,0,-1.103391409
473.8,0,0,0,-1.103391409,0,-1.206249475
473.9,0,0,0,-1.206249475,0,-1.332485199
474,0,0,0,-1.332485199,0,-1.346511245
474.1,0,0,0,-1.346511245,0,-1.332485199
474.2,0,0,0,-1.332485199,0,-1.332485199
474.3,0,0,0,-1.332485199,0,-1.323134422
474.4,0,0,0,-1.323134422,0,-1.332485199
474.5,0,0,0,-1.332485199,0,-1.346511245
474.6,0,0,0,-1.346511245,0,-1.309108019
474.7,0,0,0,-1.309108019,0,-1.309108019
474.8,0,0,0,-1.309108019,0,-1.243652582
474.9,0,0,0,-1.243652582,0,-1.220275879
475,0,0,0,-1.220275879,0,-1.056637526
475.1,0,0,0,-1.056637526,0,-0.771438539
475.2,0,0,0,-0.771438539,0,-0.439486146
475.3,0,0,0,-0.439486146,0,-0.07480622083
475.4,0,0,0,-0.07480622083,0,0
475.5,0,0,0,0,0,0.2524707913
475.6,0,0,0,0.2524707913,0,0.6405278444
475.7,0,0,0,0.6405278444,0,0.9397527575
475.8,0,0,0,0.9397527575,0,1.281055927
475.9,0,0,0,1.281055927,0,1.327809572
476,0,0,0,1.327809572,0,1.542877555
476.1,0,0,0,1.542877555,0,1.566254497
476.2,0,0,0,1.566254497,0,1.767296195
476.3,0,0,0,1.767296195,0,1.81404984
476.4,0,0,0,1.81404984,0,1.81404984
476.5,0,0,0,1.81404984,0,1.800023675
476.6,0,0,0,1.800023675,0,1.790672898
476.7,0,0,0,1.790672898,0,1.800023675
476.8,0,0,0,1.800023675,0,1.790672898
476.9,0,0,0,1.790672898,0,1.823400617
477,0,0,0,1.823400617,0,1.800023675
477.1,0,0,0,1.800023675,0,1.823400617
477.2,0,0,0,1.823400617,0,1.81404984
477.3,0,0,0,1.81404984,0,1.823400617
477.4,0,0,0,1.823400617,0,1.81404984
477.5,0,0,0,1.81404984,0,1.81404984
477.6,0,0,0,1.81404984,0,1.81404984
477.7,0,0,0,1.81404984,0,1.81404984
477.8,0,0,0,1.81404984,0,1.823400617
477.9,0,0,0,1.823400617,0,1.81404984
478,0,0,0,1.81404984,0,1.81404984
478.1,0,0,0,1.81404984,0,1.823400617
478.2,0,0,0,1.823400617,0,1.823400617
478.3,0,0,0,1.823400617,0,1.81404984
478.4,0,0,0,1.81404984,0,1.81404984
478.5,0,0,0,1.81404984,0,1.81404984
478.6,0,0,0,1.81404984,0,1.81404984
478.7,0,0,0,1.81404984,0,1.81404984
478.8,0,0,0,1.81404984,0,1.823400617
478.9,0,0,0,1.823400617,0,1.823400617
479,0,0,0,1.823400617,0,1.81404984
479.1,0,0,0,1.81404984,0,1.81404984
479.2,0,0,0,1.81404984,0,1.81404984
479.3,0,0,0,1.81404984,0,1.823400617
479.4,0,0,0,1.823400617,0,1.800023675
479.5,0,0,0,1.800023675,0,1.720542312
479.6,0,0,0,1.720542312,0,1.033260345
479.7,0,0,0,1.033260345,0,0
479.8,0,0,0,0,0,-0.2244186699
479.9,0,0,0,-0.2244186699,0,-0.6592296362
480,0,0,0,-0.6592296362,0,-0.9444281459
480.1,0,0,0,-0.9444281459,0,-1.080014229
480.2,0,0,0,-1.080014229,0.15428783,-0.9117002487
480.3,0,0,0.15428783,-0.9117002487,0.6826063991,0
480.4,0,0,0.6826063991,0,0.7994911075,0
480.5,0,0,0.7994911075,0,1.061312675,0
480.6,0,0,1.061312675,0,1.061312675,0
480.7,0,0,1.061312675,0,1.061312675,0
480.8,0,0,1.061312675,0,1.061312675,0
480.9,0,0,1.061312675,0,1.061312675,0
481,0,0,1.061312675,0,1.061312675,0
481.1,0,0,1.061312675,0,1.070663452,0
481.2,0,0,1.070663452,0,1.103391171,0
481.3,0,0,1.103391171,0,1.136118889,0
481.4,0,0,1.136118889,0,1.159495831,0
481.5,0,0,1.159495831,0,1.234302044,0
481.6,0,0,1.234302044,0,1.243652821,0
481.7,0,0,1.243652821,0,1.243652821,0
481.8,0,0,1.243652821,0,1.243652821,0
481.9,0,0,1.243652821,0,1.234302044,0
482,0,0,1.234302044,0,1.234302044,0
482.1,0,0,1.234302044,0,1.234302044,0
482.2,0,0,1.234302044,0,1.210925102,0
482.3,0,0,1.210925102,0,1.187548161,0
482.4,0,0,1.187548161,0,1.145469666,0
482.5,0,0,1.145469666,0,1.126768112,0
482.6,0,0,1.126768112,0,0,0
482.7,0,0,0,0,0,0
482.8,0,0,0,0,0,0
482.9,0,0,0,0,0,0
483,0,0,0,0,0,0
483.1,0,0,0,0,0,0
483.2,0,0,0,0,0,0
483.3,0,0,0,0,0,0
483.4,0,0,0,0,0,0
483.5,0,0,0,0,0,0
483.6,0,0,0,0,0,0
483.7,0,0,0,0,0,0
483.8,0,0,0,0,0,0
483.9,0,0,0,0,0,0
484,0,0,0,0,0,0
484.1,0,0,0,0,0,0
484.2,0,0,0,0,0,0
484.3,0,0,0,0,0,0
484.4,0,0,0,0,0,0
484.5,0,0,0,0,0,0
484.6,0,0,0,0,0,0
484.7,0,0,0,0,0,0
484.8,0,0,0,0,0,0
484.9,0,0,0,0,0,0
485,0,0,0,0,0,0
485.1,0,0,0,0,0,0
485.2,0,0,0,0,0,0
485.3,0,0,0,0,0,0
485.4,0,0,0,0,0,0
485.5,0,0,0,0,0,0
485.6,0,0,0,0,0,0
485.7,0,0,0,0,0,0
485.8,0,0,0,0,0,0
485.9,0,0,0,0,0,0
486,0,0,0,0,0,0
486.1,0,0,0,0,0,0
486.2,0,0,0,0,0,0
486.3,0,0,0,0,0,0
486.4,0,0,0,0,0,0
486.5,0,0,0,0,0,0
486.6,0,0,0,0,0,0
486.7,0,0,0,0,0,0
486.8,0,0,0,0,0,0
486.9,0,0,0,0,1.04728651,0
487,0,0,1.04728651,0,1.094040394,0
487.1,0,0,1.094040394,0,1.136118889,0
487.2,0,0,1.136118889,0,1.243652821,0
487.3,0,0,1.243652821,0,1.393265128,0
487.4,0,0,1.393265128,0,1.449369788,0
487.5,0,0,1.449369788,0,1.598982215,0
487.6,0,0,1.598982215,0,1.631709933,0
487.7,0,0,1.631709933,0,1.706515908,0
487.8,0,0,1.706515908,0,1.715866685,0
487.9,0,0,1.715866685,0,1.739243865,0
488,0,0,1.739243865,0,1.804699063,0
488.1,0,0,1.804699063,0,1.837426782,0
488.2,0,0,1.837426782,0,1.879505277,0
488.3,0,0,1.879505277,0,1.89820683,-0.4067586362
488.4,0,0,1.89820683,-0.4067586362,1.888856053,-0.7387110591
488.5,0,0,1.888856053,-0.7387110591,1.879505277,-1.023909569
488.6,0,0,1.879505277,-1.023909569,1.930934548,-1.140794039
488.7,0,0,1.930934548,-1.140794039,1.977688432,-1.267029762
488.8,0,0,1.977688432,-1.267029762,1.996389985,-1.332485199
488.9,0,0,1.996389985,-1.332485199,1.996389985,-1.346511245
489,0,0,1.996389985,-1.346511245,1.996389985,-1.346511245
489.1,0,0,1.996389985,-1.346511245,2.010416031,-1.229626656
489.2,0,0,2.010416031,-1.229626656,2.010416031,-0.9304018021
489.3,0,0,2.010416031,-0.9304018021,2.019766808,-0.4067586362
489.4,0,0,2.019766808,-0.4067586362,2.019766808,-0.3459787667
489.5,0,0,2.019766808,-0.3459787667,2.052494764,0
489.6,0,0,2.052494764,0,2.052494764,0
489.7,0,0,2.052494764,0,2.117950201,0
489.8,0,0,2.117950201,0,2.146002531,0
489.9,0,0,2.146002531,0,2.225483894,0
490,0,0,2.225483894,0,2.234834671,0
490.1,0,0,2.234834671,0,2.244185448,0
490.2,0,0,2.244185448,0,2.244185448,0
490.3,0,0,2.244185448,0,2.244185448,0
490.4,0,0,2.244185448,0,2.244185448,0
490.5,0,0,2.244185448,0,2.244185448,0
490.6,0,0,2.244185448,0,2.244185448,0
490.7,0,0,2.244185448,0,2.244185448,0
490.8,0,0,2.244185448,0,2.244185448,0.1215601116
490.9,0,0,2.244185448,0.1215601116,2.244185448,0.5142925978
491,0,0,2.244185448,0.5142925978,2.244185448,0.7620880008
491.1,0,0,2.244185448,0.7620880008,2.244185448,0.8415696025
491.2,0,0,2.244185448,0.8415696025,2.244185448,0.8929988742
491.3,0,0,2.244185448,0.8929988742,2.253536224,0.8789727092
491.4,0,0,2.253536224,0.8789727092,2.244185448,0.9023496509
491.5,0,0,2.244185448,0.9023496509,2.244185448,0.8929988742
491.6,0,0,2.244185448,0.8929988742,2.244185448,1.01923418
491.7,0,0,2.244185448,1.01923418,2.244185448,1.042611122
491.8,0,0,2.244185448,1.042611122,2.244185448,1.080014229
491.9,0,0,2.244185448,1.080014229,2.253536224,1.210925102
492,0,0,2.253536224,1.210925102,2.244185448,0.6919571757
492.1,0,0,2.244185448,0.6919571757,2.244185448,0.1215601116
492.2,0,0,2.244185448,0.1215601116,2.192756176,0
492.3,0,0,2.192756176,0,2.052494764,0
492.4,0,0,2.052494764,0,1.879505277,0
492.5,0,0,1.879505277,0,1.856128335,0
492.6,0,0,1.856128335,0,1.715866685,0
492.7,0,0,1.715866685,0,1.706515908,0
492.8,0,0,1.706515908,0,1.673788428,0
492.9,0,0,1.673788428,0,1.673788428,0
493,0,0,1.673788428,0,1.673788428,0
493.1,0,0,1.673788428,0,1.673788428,0
493.2,0,0,1.673788428,0,1.729893088,0
493.3,0,0,1.729893088,0,1.748594642,-0.03740311041
493.4,0,0,1.748594642,-0.03740311041,1.748594642,-0.1870155483
493.5,0,0,1.748594642,-0.1870155483,1.748594642,-0.4862400293
493.6,0,0,1.748594642,-0.4862400293,1.739243865,-0.7620877624
493.7,0,0,1.739243865,-0.7620877624,1.748594642,-0.9537789226
493.8,0,0,1.748594642,-0.9537789226,1.748594642,-1.014558792
493.9,0,0,1.748594642,-1.014558792,1.748594642,-1.014558792
494,0,0,1.748594642,-1.014558792,1.739243865,-0.9911820292
494.1,0,0,1.739243865,-0.9911820292,1.748594642,-0.9911820292
494.2,0,0,1.748594642,-0.9911820292,1.748594642,-0.9771556854
494.3,0,0,1.748594642,-0.9771556854,1.748594642,-1.000532866
494.4,0,0,1.748594642,-1.000532866,1.748594642,-1.094040632
494.5,0,0,1.748594642,-1.094040632,1.748594642,-1.173521996
494.6,0,0,1.748594642,-1.173521996,1.748594642,-1.173521996
494.7,0,0,1.748594642,-1.173521996,1.748594642,-1.182872772
494.8,0,0,1.748594642,-1.182872772,1.748594642,-1.182872772
494.9,0,0,1.748594642,-1.182872772,1.748594642,-1.182872772
495,0,0,1.748594642,-1.182872772,1.748594642,-1.173521996
495.1,0,0,1.748594642,-1.173521996,1.748594642,-1.173521996
495.2,0,0,1.748594642,-1.173521996,1.748594642,-1.164171219
495.3,0,0,1.748594642,-1.164171219,1.748594642,-1.150144815
495.4,0,0,1.748594642,-1.150144815,1.748594642,-1.150144815
495.5,0,0,1.748594642,-1.150144815,1.748594642,-1.140794039
495.6,0,0,1.748594642,-1.140794039,1.748594642,-1.126768112
495.7,0,0,1.748594642,-1.126768112,1.748594642,-1.126768112
495.8,0,0,1.748594642,-1.126768112,1.748594642,-1.126768112
495.9,0,0,1.748594642,-1.126768112,1.748594642,-1.126768112
496,0,0,1.748594642,-1.126768112,1.748594642,-1.126768112
496.1,0,0,1.748594642,-1.126768112,1.748594642,-1.126768112
496.2,0,0,1.748594642,-1.126768112,1.748594642,-1.126768112
496.3,0,0,1.748594642,-1.126768112,1.748594642,-1.126768112
496.4,0,0,1.748594642,-1.126768112,1.748594642,-1.140794039
496.5,0,0,1.748594642,-1.140794039,1.748594642,-1.126768112
496.6,0,0,1.748594642,-1.126768112,1.748594642,-1.140794039
496.7,0,0,1.748594642,-1.140794039,1.748594642,-1.140794039
496.8,0,0,1.748594642,-1.140794039,1.739243865,-1.140794039
496.9,0,0,1.739243865,-1.140794039,1.739243865,-1.150144815
497,0,0,1.739243865,-1.150144815,1.739243865,-1.140794039
497.1,0,0,1.739243865,-1.140794039,1.729893088,-1.140794039
497.2,0,0,1.729893088,-1.140794039,1.729893088,-1.126768112
497.3,0,0,1.729893088,-1.126768112,1.729893088,-1.140794039
497.4,0,0,1.729893088,-1.140794039,1.729893088,-1.164171219
497.5,0,0,1.729893088,-1.164171219,1.729893088,-1.173521996
497.6,0,0,1.729893088,-1.173521996,1.715866685,-1.196898699
497.7,0,0,1.715866685,-1.196898699,1.715866685,-1.220275879
497.8,0,0,1.715866685,-1.220275879,1.729893088,-1.229626656
497.9,0,0,1.729893088,-1.229626656,1.706515908,-1.229626656
498,0,0,1.706515908,-1.229626656,1.683139205,-1.229626656
498.1,0,0,1.683139205,-1.229626656,1.664437652,-1.220275879
498.2,0,0,1.664437652,-1.220275879,1.64106071,-1.229626656
498.3,0,0,1.64106071,-1.229626656,1.64106071,-1.220275879
498.4,0,0,1.64106071,-1.220275879,1.64106071,-1.220275879
498.5,0,0,1.64106071,-1.220275879,1.64106071,-1.220275879
498.6,0,0,1.64106071,-1.220275879,1.650411487,-1.229626656
498.7,0,0,1.650411487,-1.229626656,1.650411487,-1.243652582
498.8,0,0,1.650411487,-1.243652582,1.650411487,-1.220275879
498.9,0,0,1.650411487,-1.220275879,1.650411487,-1.056637526
499,0,0,1.650411487,-1.056637526,1.650411487,-0.3459787667
499.1,0,0,1.650411487,-0.3459787667,1.650411487,-0.3132508397
499.2,0,0,1.650411487,-0.3132508397,1.650411487,-0.1870155483
499.3,0,0,1.650411487,-0.1870155483,1.650411487,-0.140261665
499.4,0,0,1.650411487,-0.140261665,1.650411487,-0.05142907426
499.5,0,0,1.650411487,-0.05142907426,1.64106071,0
499.6,0,0,1.64106071,0,1.650411487,0
499.7,0,0,1.650411487,0,1.650411487,0
499.8,0,0,1.650411487,0,1.650411487,0.2290938497
499.9,0,0,1.650411487,0.2290938497,1.650411487,0.4067586362
500,0,0,1.650411487,0.4067586362,1.650411487,0.5844231844
500.1,0,0,1.650411487,0.5844231844,1.650411487,0.6919571757
500.2,0,0,1.650411487,0.6919571757,1.650411487,0.7013079524
500.3,0,0,1.650411487,0.7013079524,1.650411487,0.7854649425
500.4,0,0,1.650411487,0.7854649425,1.664437652,0.7714387774
500.5,0,0,1.664437652,0.7714387774,1.650411487,0.8789727092
500.6,0,0,1.650411487,0.8789727092,1.650411487,0.9023496509
500.7,0,0,1.650411487,0.9023496509,1.650411487,0.8929988742
500.8,0,0,1.650411487,0.8929988742,1.650411487,0.8929988742
500.9,0,0,1.650411487,0.8929988742,1.664437652,0.8929988742
501,0,0,1.664437652,0.8929988742,1.650411487,0.8789727092
501.1,0,0,1.650411487,0.8789727092,1.650411487,0.8789727092
501.2,0,0,1.650411487,0.8789727092,1.650411487,0.8789727092
501.3,0,0,1.650411487,0.8789727092,1.650411487,0.8929988742
501.4,0,0,1.650411487,0.8929988742,1.64106071,0.8929988742
501.5,0,0,1.64106071,0.8929988742,1.650411487,0.8696219325
501.6,0,0,1.650411487,0.8696219325,1.650411487,0.8789727092
501.7,0,0,1.650411487,0.8789727092,1.650411487,0.8696219325
501.8,0,0,1.650411487,0.8696219325,1.650411487,0.8789727092
501.9,0,0,1.650411487,0.8789727092,1.650411487,0.8555957675
502,0,0,1.650411487,0.8555957675,1.650411487,0.8555957675
502.1,0,0,1.650411487,0.8555957675,1.650411487,0.8696219325
502.2,0,0,1.650411487,0.8696219325,1.650411487,0.8696219325
502.3,0,0,1.650411487,0.8696219325,1.664437652,0.8696219325
502.4,0,0,1.664437652,0.8696219325,1.650411487,0.8555957675
502.5,0,0,1.650411487,0.8555957675,1.650411487,0.8696219325
502.6,0,0,1.650411487,0.8696219325,1.650411487,0.8555957675
502.7,0,0,1.650411487,0.8555957675,1.650411487,0.8555957675
502.8,0,0,1.650411487,0.8555957675,1.650411487,0.8696219325
502.9,0,0,1.650411487,0.8696219325,1.650411487,0.8555957675
503,0,0,1.650411487,0.8555957675,1.64106071,0.8696219325
503.1,0,0,1.64106071,0.8696219325,1.650411487,0.8696219325
503.2,0,0,1.650411487,0.8696219325,1.650411487,0.8555957675
503.3,0,0,1.650411487,0.8555957675,1.650411487,0.8555957675
503.4,0,0,1.650411487,0.8555957675,1.650411487,0.8696219325
503.5,0,0,1.650411487,0.8696219325,1.650411487,0.8181926608
503.6,0,0,1.650411487,0.8181926608,1.650411487,0.8181926608
503.7,0,0,1.650411487,0.8181926608,1.64106071,0.7480618358
503.8,0,0,1.64106071,0.7480618358,1.64106071,0.7013079524
503.9,0,0,1.64106071,0.7013079524,1.575605273,0.4909156263
504,0,0,1.575605273,0.4909156263,1.50079906,0.3693555295
504.1,0,0,1.50079906,0.3693555295,1.402615905,0.3132508397
504.2,0,0,1.402615905,0.3132508397,1.383914351,0.3132508397
504.3,0,0,1.383914351,0.3132508397,1.383914351,0.2992246747
504.4,0,0,1.383914351,0.2992246747,1.383914351,0.3132508397
504.5,0,0,1.383914351,0.3132508397,1.374563575,0.3132508397
504.6,0,0,1.374563575,0.3132508397,1.318458796,0.3132508397
504.7,0,0,1.318458796,0.3132508397,1.267029762,0.3132508397
504.8,0,0,1.267029762,0.3132508397,1.267029762,0.3132508397
504.9,0,0,1.267029762,0.3132508397,1.253003597,0.3132508397
505,0,0,1.253003597,0.3132508397,1.253003597,0.2992246747
505.1,0,0,1.253003597,0.2992246747,1.253003597,0.2992246747
505.2,0,0,1.253003597,0.2992246747,1.253003597,0.2992246747
505.3,0,0,1.253003597,0.2992246747,1.243652821,0.3132508397
505.4,0,0,1.243652821,0.3132508397,1.234302044,0.2992246747
505.5,0,0,1.234302044,0.2992246747,1.234302044,0.3132508397
505.6,0,0,1.234302044,0.3132508397,1.220275879,0.2992246747
505.7,0,0,1.220275879,0.2992246747,1.210925102,0.3459785879
505.8,0,0,1.210925102,0.3459785879,1.187548161,0.3600047529
505.9,0,0,1.187548161,0.3600047529,1.168846607,0.3833816946
506,0,0,1.168846607,0.3833816946,1.168846607,0.3833816946
506.1,0,0,1.168846607,0.3833816946,1.168846607,0.3833816946
506.2,0,0,1.168846607,0.3833816946,1.168846607,0.3927324712
506.3,0,0,1.168846607,0.3927324712,1.168846607,0.4067586362
506.4,0,0,1.168846607,0.4067586362,1.168846607,0.3366278112
506.5,0,0,1.168846607,0.3366278112,1.159495831,0.2524707913
506.6,0,0,1.159495831,0.2524707913,1.159495831,0.08883238584
506.7,0,0,1.159495831,0.08883238584,1.168846607,0
506.8,0,0,1.168846607,0,1.145469666,0
506.9,0,0,1.145469666,0,1.145469666,-0.1309108883
507,0,0,1.145469666,-0.1309108883,1.159495831,-0.3459787667
507.1,0,0,1.159495831,-0.3459787667,1.145469666,-0.4301353693
507.2,0,0,1.145469666,-0.4301353693,1.145469666,-0.4535125196
507.3,0,0,1.145469666,-0.4535125196,1.145469666,-0.4535125196
507.4,0,0,1.145469666,-0.4535125196,1.145469666,-0.4628632963
507.5,0,0,1.145469666,-0.4628632963,1.145469666,-0.4535125196
507.6,0,0,1.145469666,-0.4535125196,1.145469666,-0.4628632963
507.7,0,0,1.145469666,-0.4628632963,1.145469666,-0.439486146
507.8,0,0,1.145469666,-0.439486146,1.145469666,-0.4535125196
507.9,0,0,1.145469666,-0.4535125196,1.145469666,-0.33662799
508,0,0,1.145469666,-0.33662799,1.136118889,0
508.1,0,0,1.136118889,0,1.136118889,0
508.2,0,0,1.136118889,0,1.126768112,0.3927324712
508.3,0,0,1.126768112,0.3927324712,1.136118889,0.6685802341
508.4,0,0,1.136118889,0.6685802341,1.126768112,0.6919571757
508.5,0,0,1.126768112,0.6919571757,1.126768112,0.7854649425
508.6,0,0,1.126768112,0.7854649425,1.126768112,0.8696219325
508.7,0,0,1.126768112,0.8696219325,1.136118889,0.9724802971
508.8,0,0,1.136118889,0.9724802971,1.126768112,1.094040394
508.9,0,0,1.126768112,1.094040394,1.126768112,1.164171219
509,0,0,1.126768112,1.164171219,1.126768112,1.210925102
509.1,0,0,1.126768112,1.210925102,1.126768112,1.234302044
509.2,0,0,1.126768112,1.234302044,1.126768112,1.243652821
509.3,0,0,1.126768112,1.243652821,1.126768112,1.243652821
509.4,0,0,1.126768112,1.243652821,1.126768112,1.243652821
509.5,0,0,1.126768112,1.243652821,1.126768112,1.243652821
509.6,0,0,1.126768112,1.243652821,1.126768112,1.220275879
509.7,0,0,1.126768112,1.220275879,1.112741947,1.150145054
509.8,0,0,1.112741947,1.150145054,1.126768112,1.140794277
509.9,0,0,1.126768112,1.140794277,1.126768112,1.140794277
510,0,0,1.126768112,1.140794277,1.126768112,1.150145054
510.1,0,0,1.126768112,1.150145054,1.112741947,1.150145054
510.2,0,0,1.112741947,1.150145054,1.126768112,1.150145054
510.3,0,0,1.126768112,1.150145054,1.103391171,1.140794277
510.4,0,0,1.103391171,1.140794277,1.112741947,1.150145054
510.5,0,0,1.112741947,1.150145054,1.112741947,1.140794277
510.6,0,0,1.112741947,1.140794277,1.126768112,1.140794277
510.7,0,0,1.126768112,1.140794277,1.112741947,1.126768112
510.8,0,0,1.112741947,1.126768112,1.112741947,1.140794277
510.9,0,0,1.112741947,1.140794277,1.103391171,1.117417336
511,0,0,1.103391171,1.117417336,1.103391171,0.6779310107
511.1,0,0,1.103391171,0.6779310107,1.103391171,0.3459785879
511.2,0,0,1.103391171,0.3459785879,1.103391171,0
511.3,0,0,1.103391171,0,1.103391171,0
511.4,0,0,1.103391171,0,1.094040394,-0.1075337455
511.5,0,0,1.094040394,-0.1075337455,1.094040394,0
511.6,0,0,1.094040394,0,1.103391171,0
511.7,0,0,1.103391171,0,1.094040394,0
511.8,0,0,1.094040394,0,1.094040394,0
511.9,0,0,1.094040394,0,1.094040394,0
512,0,0,1.094040394,0,1.080014229,0
512.1,0,0,1.080014229,0,1.080014229,0
512.2,0,0,1.080014229,0,1.070663452,0
512.3,0,0,1.070663452,0,1.070663452,0
512.4,0,0,1.070663452,0,1.061312675,0
512.5,0,0,1.061312675,0,1.070663452,0
512.6,0,0,1.070663452,0,1.070663452,-0.05142907426
512.7,0,0,1.070663452,-0.05142907426,1.070663452,-0.1309108883
512.8,0,0,1.070663452,-0.1309108883,1.070663452,-0.2337694466
512.9,0,0,1.070663452,-0.2337694466,1.061312675,-0.28052333
513,0,0,1.061312675,-0.28052333,1.061312675,-0.3132508397
513.1,0,0,1.061312675,-0.3132508397,1.061312675,-0.3600047529
513.2,0,0,1.061312675,-0.3600047529,1.061312675,-0.3693555295
513.3,0,0,1.061312675,-0.3693555295,1.061312675,-0.3833814859
513.4,0,0,1.061312675,-0.3833814859,1.061312675,-0.4067586362
513.5,0,0,1.061312675,-0.4067586362,1.04728651,-0.4067586362
513.6,0,0,1.04728651,-0.4067586362,1.04728651,-0.4161094129
513.7,0,0,1.04728651,-0.4161094129,1.061312675,-0.4301353693
513.8,0,0,1.061312675,-0.4301353693,1.061312675,-0.4628632963
513.9,0,0,1.061312675,-0.4628632963,1.061312675,-0.4862400293
514,0,0,1.061312675,-0.4862400293,1.061312675,-0.5096172094
514.1,0,0,1.061312675,-0.5096172094,1.04728651,-0.5189679861
514.2,0,0,1.04728651,-0.5189679861,1.061312675,-0.5563710928
514.3,0,0,1.061312675,-0.5563710928,1.061312675,-0.5890985727
514.4,0,0,1.061312675,-0.5890985727,1.04728651,-0.6685804129
514.5,0,0,1.04728651,-0.6685804129,1.061312675,-0.7387110591
514.6,0,0,1.061312675,-0.7387110591,1.04728651,-0.9537789226
514.7,0,0,1.04728651,-0.9537789226,1.037935734,-1.014558792
514.8,0,0,1.037935734,-1.014558792,1.037935734,-1.023909569
514.9,0,0,1.037935734,-1.023909569,1.04728651,-1.037935972
515,0,0,1.04728651,-1.037935972,1.04728651,-1.023909569
515.1,0,0,1.04728651,-1.023909569,1.037935734,-1.037935972
515.2,0,0,1.037935734,-1.037935972,1.037935734,-1.037935972
515.3,0,0,1.037935734,-1.037935972,1.037935734,-1.047286749
515.4,0,0,1.037935734,-1.047286749,1.037935734,-1.047286749
515.5,0,0,1.037935734,-1.047286749,1.037935734,-1.037935972
515.6,0,0,1.037935734,-1.037935972,1.037935734,-1.037935972
515.7,0,0,1.037935734,-1.037935972,1.037935734,-1.094040632
515.8,0,0,1.037935734,-1.094040632,1.037935734,-1.070663452
515.9,0,0,1.037935734,-1.070663452,1.037935734,-1.094040632
516,0,0,1.037935734,-1.094040632,1.037935734,-1.094040632
516.1,0,0,1.037935734,-1.094040632,1.037935734,-1.080014229
516.2,0,0,1.037935734,-1.080014229,1.037935734,-1.080014229
516.3,0,0,1.037935734,-1.080014229,1.037935734,-1.103391409
516.4,0,0,1.037935734,-1.103391409,1.037935734,-1.103391409
516.5,0,0,1.037935734,-1.103391409,1.028584957,-1.117417336
516.6,0,0,1.028584957,-1.117417336,1.028584957,-1.117417336
516.7,0,0,1.028584957,-1.117417336,1.028584957,-1.103391409
516.8,0,0,1.028584957,-1.103391409,1.037935734,-1.103391409
516.9,0,0,1.037935734,-1.103391409,1.028584957,-1.103391409
517,0,0,1.028584957,-1.103391409,1.037935734,-1.094040632
517.1,0,0,1.037935734,-1.094040632,1.037935734,-1.103391409
517.2,0,0,1.037935734,-1.103391409,1.028584957,-1.103391409
517.3,0,0,1.028584957,-1.103391409,1.01923418,-1.103391409
517.4,0,0,1.01923418,-1.103391409,1.01923418,-1.117417336
517.5,0,0,1.01923418,-1.117417336,1.01923418,-1.103391409
517.6,0,0,1.01923418,-1.103391409,1.01923418,-1.103391409
517.7,0,0,1.01923418,-1.103391409,1.01923418,-1.117417336
517.8,0,0,1.01923418,-1.117417336,1.01923418,-1.117417336
517.9,0,0,1.01923418,-1.117417336,1.01923418,-1.103391409
518,0,0,1.01923418,-1.103391409,1.01923418,-1.117417336
518.1,0,0,1.01923418,-1.117417336,1.01923418,-1.103391409
518.2,0,0,1.01923418,-1.103391409,1.01923418,-1.103391409
518.3,0,0,1.01923418,-1.103391409,1.01923418,-1.103391409
518.4,0,0,1.01923418,-1.103391409,1.01923418,-1.103391409
518.5,0,0,1.01923418,-1.103391409,1.01923418,-1.117417336
518.6,0,0,1.01923418,-1.117417336,1.01923418,-1.103391409
518.7,0,0,1.01923418,-1.103391409,1.01923418,-1.103391409
518.8,0,0,1.01923418,-1.103391409,1.01923418,-1.103391409
518.9,0,0,1.01923418,-1.103391409,0.9958572388,-1.103391409
519,0,0,0.9958572388,-1.103391409,0.9865064621,-1.103391409
